original_index	identifier	track_type	strand	strand_pair	scale	gtex_tissue	clip_soft	sum_stat	description
520	UBERON:0001264-	rna	-	519	0.3		384	sum_sqrt	RNA:pancreas tissue female child (16 years)
521	UBERON:0001322+	rna	+	522	0.3		384	sum_sqrt	RNA:sciatic nerve tissue female adult (41 years)
522	UBERON:0001322-	rna	-	521	0.3		384	sum_sqrt	RNA:sciatic nerve tissue female adult (41 years)
523	UBERON:0001323+	rna	+	524	0.3		384	sum_sqrt	RNA:tibial nerve tissue female adult (51 years)
524	UBERON:0001323-	rna	-	523	0.3		384	sum_sqrt	RNA:tibial nerve tissue female adult (51 years)
525	UBERON:0001496+	rna	+	526	0.3		384	sum_sqrt	RNA:ascending aorta tissue female adult (53 years)
526	UBERON:0001496-	rna	-	525	0.3		384	sum_sqrt	RNA:ascending aorta tissue female adult (53 years)
527	UBERON:0001515+	rna	+	528	0.3		384	sum_sqrt	RNA:thoracic aorta tissue male adult (37 years)
528	UBERON:0001515-	rna	-	527	0.3		384	sum_sqrt	RNA:thoracic aorta tissue male adult (37 years)
529	UBERON:0001723+	rna	+	530	0.3		384	sum_sqrt	RNA:tongue tissue female embryo (20 weeks) and female embryo (24 weeks)
530	UBERON:0001723-	rna	-	529	0.3		384	sum_sqrt	RNA:tongue tissue female embryo (20 weeks) and female embryo (24 weeks)
531	UBERON:0001870+	rna	+	532	0.3		384	sum_sqrt	RNA:frontal cortex tissue female embryo (20 weeks) and male embryo (22 weeks)
532	UBERON:0001870-	rna	-	531	0.3		384	sum_sqrt	RNA:frontal cortex tissue female embryo (20 weeks) and male embryo (22 weeks)
533	UBERON:0001871+	rna	+	534	0.3		384	sum_sqrt	RNA:temporal lobe tissue female embryo (20 weeks) and female embryo (24 weeks)
534	UBERON:0001871-	rna	-	533	0.3		384	sum_sqrt	RNA:temporal lobe tissue female embryo (20 weeks) and female embryo (24 weeks)
535	UBERON:0001872+	rna	+	536	0.3		384	sum_sqrt	RNA:parietal lobe tissue female embryo (24 weeks) and male embryo (22 weeks)
536	UBERON:0001872-	rna	-	535	0.3		384	sum_sqrt	RNA:parietal lobe tissue female embryo (24 weeks) and male embryo (22 weeks)
537	UBERON:0001894+	rna	+	538	0.3		384	sum_sqrt	RNA:diencephalon tissue female embryo (20 weeks) and male embryo (22 weeks)
538	UBERON:0001894-	rna	-	537	0.3		384	sum_sqrt	RNA:diencephalon tissue female embryo (20 weeks) and male embryo (22 weeks)
539	UBERON:0001987+	rna	+	540	0.3		384	sum_sqrt	RNA:placenta tissue male embryo
540	UBERON:0001987-	rna	-	539	0.3		384	sum_sqrt	RNA:placenta tissue male embryo
541	UBERON:0002021+	rna	+	542	0.3		384	sum_sqrt	RNA:occipital lobe tissue female embryo (20 weeks) and male embryo (22 weeks)
542	UBERON:0002021-	rna	-	541	0.3		384	sum_sqrt	RNA:occipital lobe tissue female embryo (20 weeks) and male embryo (22 weeks)
543	UBERON:0002037+	rna	+	544	0.3		384	sum_sqrt	RNA:cerebellum tissue female embryo (19 weeks) and female embryo (37 weeks)
544	UBERON:0002037-	rna	-	543	0.3		384	sum_sqrt	RNA:cerebellum tissue female embryo (19 weeks) and female embryo (37 weeks)
545	UBERON:0002046+	rna	+	546	0.3		384	sum_sqrt	RNA:thyroid gland tissue female embryo (37 weeks) and female embryo (40 weeks)
546	UBERON:0002046-	rna	-	545	0.3		384	sum_sqrt	RNA:thyroid gland tissue female embryo (37 weeks) and female embryo (40 weeks)
547	UBERON:0002048+	rna	+	548	0.3		384	sum_sqrt	RNA:lung tissue female embryo (20 weeks) and female embryo (24 weeks)
548	UBERON:0002048-	rna	-	547	0.3		384	sum_sqrt	RNA:lung tissue female embryo (20 weeks) and female embryo (24 weeks)
549	UBERON:0002078+	rna	+	550	0.3		384	sum_sqrt	RNA:right cardiac atrium tissue female adult (46 years)
550	UBERON:0002078-	rna	-	549	0.3		384	sum_sqrt	RNA:right cardiac atrium tissue female adult (46 years)
551	UBERON:0002079+	rna	+	552	0.3		384	sum_sqrt	RNA:left cardiac atrium tissue female adult (59 years)
552	UBERON:0002079-	rna	-	551	0.3		384	sum_sqrt	RNA:left cardiac atrium tissue female adult (59 years)
553	UBERON:0002080+	rna	+	554	0.3		384	sum_sqrt	RNA:heart right ventricle tissue female adult (46 years)
554	UBERON:0002080-	rna	-	553	0.3		384	sum_sqrt	RNA:heart right ventricle tissue female adult (46 years)
555	UBERON:0002084+	rna	+	556	0.3		384	sum_sqrt	RNA:heart left ventricle tissue female adult (53 years)
556	UBERON:0002084-	rna	-	555	0.3		384	sum_sqrt	RNA:heart left ventricle tissue female adult (53 years)
557	UBERON:0002097+	rna	+	558	0.3		384	sum_sqrt	RNA:skin of body tissue female embryo (24 weeks) and male embryo (22 weeks)
558	UBERON:0002097-	rna	-	557	0.3		384	sum_sqrt	RNA:skin of body tissue female embryo (24 weeks) and male embryo (22 weeks)
559	UBERON:0002099+	rna	+	560	0.3		384	sum_sqrt	RNA:cardiac septum tissue female adult (41 years)
560	UBERON:0002099-	rna	-	559	0.3		384	sum_sqrt	RNA:cardiac septum tissue female adult (41 years)
561	UBERON:0002106+	rna	+	562	0.3		384	sum_sqrt	RNA:spleen tissue male adult (26 years)
562	UBERON:0002106-	rna	-	561	0.3		384	sum_sqrt	RNA:spleen tissue male adult (26 years)
563	UBERON:0002107+	rna	+	564	0.3		384	sum_sqrt	RNA:liver tissue female child (6 years) and with nonobstructive coronary artery disease; liver tissue male adult (32 years)
564	UBERON:0002107-	rna	-	563	0.3		384	sum_sqrt	RNA:liver tissue female child (6 years) and with nonobstructive coronary artery disease; liver tissue male adult (32 years)
565	UBERON:0002113+	rna	+	566	0.3		384	sum_sqrt	RNA:kidney tissue female adult (47 years)
566	UBERON:0002113-	rna	-	565	0.3		384	sum_sqrt	RNA:kidney tissue female adult (47 years)
567	UBERON:0002168+	rna	+	568	0.3		384	sum_sqrt	RNA:left lung tissue female child (16 years)
568	UBERON:0002168-	rna	-	567	0.3		384	sum_sqrt	RNA:left lung tissue female child (16 years)
569	UBERON:0002170+	rna	+	570	0.3		384	sum_sqrt	RNA:upper lobe of right lung tissue male adult (60 years)
570	UBERON:0002170-	rna	-	569	0.3		384	sum_sqrt	RNA:upper lobe of right lung tissue male adult (60 years)
571	UBERON:0002171+	rna	+	572	0.3		384	sum_sqrt	RNA:lower lobe of right lung tissue male adult (60 years)
572	UBERON:0002171-	rna	-	571	0.3		384	sum_sqrt	RNA:lower lobe of right lung tissue male adult (60 years)
573	UBERON:0002190+	rna	+	574	0.3		384	sum_sqrt	RNA:subcutaneous adipose tissue tissue female adult (51 years)
574	UBERON:0002190-	rna	-	573	0.3		384	sum_sqrt	RNA:subcutaneous adipose tissue tissue female adult (51 years)
575	UBERON:0002240+	rna	+	576	0.3		384	sum_sqrt	RNA:spinal cord tissue female embryo (24 weeks) and male embryo (22 weeks)
576	UBERON:0002240-	rna	-	575	0.3		384	sum_sqrt	RNA:spinal cord tissue female embryo (24 weeks) and male embryo (22 weeks)
577	UBERON:0002331+	rna	+	578	0.3		384	sum_sqrt	RNA:umbilical cord tissue male embryo (20 weeks) and male embryo (31 weeks)
578	UBERON:0002331-	rna	-	577	0.3		384	sum_sqrt	RNA:umbilical cord tissue male embryo (20 weeks) and male embryo (31 weeks)
579	UBERON:0002367+	rna	+	580	0.3		384	sum_sqrt	RNA:prostate gland tissue male adult (37 years)
580	UBERON:0002367-	rna	-	579	0.3		384	sum_sqrt	RNA:prostate gland tissue male adult (37 years)
581	UBERON:0002369+	rna	+	582	0.3		384	sum_sqrt	RNA:adrenal gland tissue female adult (47 years)
582	UBERON:0002369-	rna	-	581	0.3		384	sum_sqrt	RNA:adrenal gland tissue female adult (47 years)
583	UBERON:0004264+	rna	+	584	0.3		384	sum_sqrt	RNA:lower leg skin tissue male adult (37 years)
584	UBERON:0004264-	rna	-	583	0.3		384	sum_sqrt	RNA:lower leg skin tissue male adult (37 years)
585	UBERON:0004550+	rna	+	586	0.3		384	sum_sqrt	RNA:gastroesophageal sphincter tissue female adult (51 years)
586	UBERON:0004550-	rna	-	585	0.3		384	sum_sqrt	RNA:gastroesophageal sphincter tissue female adult (51 years)
587	UBERON:0004648+	rna	+	588	0.3		384	sum_sqrt	RNA:esophagus muscularis mucosa tissue female adult (53 years)
588	UBERON:0004648-	rna	-	587	0.3		384	sum_sqrt	RNA:esophagus muscularis mucosa tissue female adult (53 years)
589	UBERON:0004992+	rna	+	590	0.3		384	sum_sqrt	RNA:mucosa of descending colon tissue female adult (61 years)
590	UBERON:0004992-	rna	-	589	0.3		384	sum_sqrt	RNA:mucosa of descending colon tissue female adult (61 years)
591	UBERON:0005033+	rna	+	592	0.3		384	sum_sqrt	RNA:mucosa of gallbladder tissue female child (16 years)
592	UBERON:0005033-	rna	-	591	0.3		384	sum_sqrt	RNA:mucosa of gallbladder tissue female child (16 years)
593	UBERON:0006631+	rna	+	594	0.3		384	sum_sqrt	RNA:right atrium auricular region tissue female adult (51 years)
594	UBERON:0006631-	rna	-	593	0.3		384	sum_sqrt	RNA:right atrium auricular region tissue female adult (51 years)
595	UBERON:0006920+	rna	+	596	0.3		384	sum_sqrt	RNA:esophagus squamous epithelium tissue female adult (53 years)
596	UBERON:0006920-	rna	-	595	0.3		384	sum_sqrt	RNA:esophagus squamous epithelium tissue female adult (53 years)
597	UBERON:0008367+	rna	+	598	0.3		384	sum_sqrt	RNA:breast epithelium tissue male adult (37 years)
598	UBERON:0008367-	rna	-	597	0.3		384	sum_sqrt	RNA:breast epithelium tissue male adult (37 years)
599	UBERON:0008450+	rna	+	600	0.3		384	sum_sqrt	RNA:psoas muscle tissue female adult (61 years)
600	UBERON:0008450-	rna	-	599	0.3		384	sum_sqrt	RNA:psoas muscle tissue female adult (61 years)
601	UBERON:0008952+	rna	+	602	0.3		384	sum_sqrt	RNA:upper lobe of left lung tissue male adult (37 years)
602	UBERON:0008952-	rna	-	601	0.3		384	sum_sqrt	RNA:upper lobe of left lung tissue male adult (37 years)
603	UBERON:0008953+	rna	+	604	0.3		384	sum_sqrt	RNA:lower lobe of left lung tissue male adult (60 years)
604	UBERON:0008953-	rna	-	603	0.3		384	sum_sqrt	RNA:lower lobe of left lung tissue male adult (60 years)
605	UBERON:0008971+	rna	+	606	0.3		384	sum_sqrt	RNA:left colon tissue female adult (59 years)
606	UBERON:0008971-	rna	-	605	0.3		384	sum_sqrt	RNA:left colon tissue female adult (59 years)
607	UBERON:0009834+	rna	+	608	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
608	UBERON:0009834-	rna	-	607	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
609	UBERON:0010414+	rna	+	610	0.3		384	sum_sqrt	RNA:omental fat pad tissue male adult (54 years)
610	UBERON:0010414-	rna	-	609	0.3		384	sum_sqrt	RNA:omental fat pad tissue male adult (54 years)
611	UBERON:0011907+	rna	+	612	0.3		384	sum_sqrt	RNA:gastrocnemius medialis tissue female adult (51 years)
612	UBERON:0011907-	rna	-	611	0.3		384	sum_sqrt	RNA:gastrocnemius medialis tissue female adult (51 years)
613	UBERON:0015143+	rna	+	614	0.3		384	sum_sqrt	RNA:mesenteric fat pad tissue female adult (59 years)
614	UBERON:0015143-	rna	-	613	0.3		384	sum_sqrt	RNA:mesenteric fat pad tissue female adult (59 years)
615	UBERON:0036149+	rna	+	616	0.3		384	sum_sqrt	RNA:suprapubic skin tissue male adult (54 years)
616	UBERON:0036149-	rna	-	615	0.3		384	sum_sqrt	RNA:suprapubic skin tissue male adult (54 years)
617	GTEX-132QS-2526-SM-62LFJ.1	rna	.	617	0.01	Adipose_Subcutaneous	384	sum_sqrt	RNA:adipose_tissue
618	GTEX-1GMR3-0826-SM-9WYT4.1	rna	.	618	0.01	Adipose_Visceral_Omentum	384	sum_sqrt	RNA:adipose_tissue
619	GTEX-1HSEH-0226-SM-ACKVV.1	rna	.	619	0.01	Adipose_Subcutaneous	384	sum_sqrt	RNA:adipose_tissue
620	GTEX-11GSP-0326-SM-5A5KW.1	rna	.	620	0.01	Adrenal_Gland	384	sum_sqrt	RNA:adrenal_gland
621	GTEX-13PVR-0226-SM-5RQJI.1	rna	.	621	0.01	Adrenal_Gland	384	sum_sqrt	RNA:adrenal_gland
622	GTEX-14PKV-0726-SM-686ZF.1	rna	.	622	0.01	Adrenal_Gland	384	sum_sqrt	RNA:adrenal_gland
623	GTEX-T6MN-2226-SM-EVYAM.1	rna	.	623	0.01	Bladder	384	sum_sqrt	RNA:bladder
624	GTEX-U3ZN-1226-SM-4DXUD.1	rna	.	624	0.01	Bladder	384	sum_sqrt	RNA:bladder
625	GTEX-U4B1-1226-SM-4DXT7.1	rna	.	625	0.01	Bladder	384	sum_sqrt	RNA:bladder
626	GTEX-1I4MK-0002-SM-EZ6M9.1	rna	.	626	0.01	Cells_EBV-transformed_lymphocytes	384	sum_sqrt	RNA:blood
627	GTEX-1LB8K-0005-SM-DIPED.1	rna	.	627	0.01	Whole_Blood	384	sum_sqrt	RNA:blood
628	GTEX-1OKEX-0006-SM-DKPQ2.1	rna	.	628	0.01	Whole_Blood	384	sum_sqrt	RNA:blood
629	GTEX-14DAR-2126-SM-5RQID.1	rna	.	629	0.01	Artery_Coronary	384	sum_sqrt	RNA:blood_vessel
630	GTEX-1JK1U-0426-SM-CYPSP.1	rna	.	630	0.01	Artery_Coronary	384	sum_sqrt	RNA:blood_vessel
631	GTEX-Y3IK-2826-SM-4WWDW.1	rna	.	631	0.01	Artery_Coronary	384	sum_sqrt	RNA:blood_vessel
632	K-562-SM-5KM2I.1	rna	.	632	0.01		384	sum_sqrt	RNA:bone_marrow
633	K-562-SM-7LG4B.1	rna	.	633	0.01		384	sum_sqrt	RNA:bone_marrow
634	GTEX-13FTY-0011-R11a-SM-5IJEA.1	rna	.	634	0.01	Brain_Anterior_cingulate_cortex_BA24	384	sum_sqrt	RNA:brain
635	GTEX-1EX96-0011-R4a-SM-ARU82.1	rna	.	635	0.01	Brain_Anterior_cingulate_cortex_BA24	384	sum_sqrt	RNA:brain
636	GTEX-1H3O1-1726-SM-9WYSR.1	rna	.	636	0.01	Brain_Anterior_cingulate_cortex_BA24	384	sum_sqrt	RNA:brain
637	GTEX-13W3W-1226-SM-5LU4H.1	rna	.	637	0.01	Breast_Mammary_Tissue	384	sum_sqrt	RNA:breast
638	GTEX-1GN1W-1926-SM-7P8TH.1	rna	.	638	0.01	Breast_Mammary_Tissue	384	sum_sqrt	RNA:breast
639	GTEX-ZYT6-0126-SM-5E45J.1	rna	.	639	0.01	Breast_Mammary_Tissue	384	sum_sqrt	RNA:breast
640	GTEX-PLZ4-2226-SM-EZ6KS.1	rna	.	640	0.01	Cervix_Endocervix	384	sum_sqrt	RNA:cervix_uteri
641	GTEX-T6MO-1426-SM-4DM73.1	rna	.	641	0.01	Cervix_Endocervix	384	sum_sqrt	RNA:cervix_uteri
642	GTEX-U3ZN-1626-SM-4DXTZ.1	rna	.	642	0.01	Cervix_Ectocervix	384	sum_sqrt	RNA:cervix_uteri
643	GTEX-11P81-1426-SM-5P9JN.1	rna	.	643	0.01	Colon_Sigmoid	384	sum_sqrt	RNA:colon
644	GTEX-13W3W-2226-SM-5LU4M.1	rna	.	644	0.01	Colon_Sigmoid	384	sum_sqrt	RNA:colon
645	GTEX-ZAB4-2226-SM-5HL97.1	rna	.	645	0.01	Colon_Transverse	384	sum_sqrt	RNA:colon
646	GTEX-14DAR-0726-SM-5RQIA.1	rna	.	646	0.01	Esophagus_Muscularis	384	sum_sqrt	RNA:esophagus
647	GTEX-1RAZR-1426-SM-EVR4M.1	rna	.	647	0.01	Esophagus_Muscularis	384	sum_sqrt	RNA:esophagus
648	GTEX-ZDTT-1326-SM-4WKFH.1	rna	.	648	0.01	Esophagus_Muscularis	384	sum_sqrt	RNA:esophagus
649	GTEX-PLZ4-2326-SM-EYYV5.1	rna	.	649	0.01	Fallopian_Tube	384	sum_sqrt	RNA:fallopian_tube
650	GTEX-S32W-1326-SM-4AD5Q.1	rna	.	650	0.01	Fallopian_Tube	384	sum_sqrt	RNA:fallopian_tube
651	GTEX-T6MO-1026-SM-4DM72.1	rna	.	651	0.01	Fallopian_Tube	384	sum_sqrt	RNA:fallopian_tube
652	GTEX-11LCK-0826-SM-5PNYD.1	rna	.	652	0.01	Heart_Atrial_Appendage	384	sum_sqrt	RNA:heart
653	GTEX-18465-0926-SM-731AY.1	rna	.	653	0.01	Heart_Left_Ventricle	384	sum_sqrt	RNA:heart
654	GTEX-1MUQO-1226-SM-E9TJK.1	rna	.	654	0.01	Heart_Left_Ventricle	384	sum_sqrt	RNA:heart
655	GTEX-13112-2126-SM-5GCO4.1	rna	.	655	0.01	Kidney_Cortex	384	sum_sqrt	RNA:kidney
656	GTEX-17F96-1926-SM-7MGWY.1	rna	.	656	0.01	Kidney_Cortex	384	sum_sqrt	RNA:kidney
657	GTEX-ZVZP-0926-SM-5GIDB.1	rna	.	657	0.01	Kidney_Cortex	384	sum_sqrt	RNA:kidney
658	GTEX-11EQ9-0526-SM-5A5JZ.1	rna	.	658	0.01	Liver	384	sum_sqrt	RNA:liver
659	GTEX-1QP66-0226-SM-DPRXS.1	rna	.	659	0.01	Liver	384	sum_sqrt	RNA:liver
660	GTEX-ZYT6-0626-SM-5E45V.1	rna	.	660	0.01	Liver	384	sum_sqrt	RNA:liver
661	GTEX-1399S-1726-SM-5L3DI.1	rna	.	661	0.01	Lung	384	sum_sqrt	RNA:lung
662	GTEX-14AS3-0926-SM-5TDD6.1	rna	.	662	0.01	Lung	384	sum_sqrt	RNA:lung
663	GTEX-14JG1-0926-SM-5YY8W.1	rna	.	663	0.01	Lung	384	sum_sqrt	RNA:lung
664	GTEX-13QJ3-0726-SM-5SI68.1	rna	.	664	0.01	Muscle_Skeletal	384	sum_sqrt	RNA:muscle
665	GTEX-14PJ4-2426-SM-6EU1U.1	rna	.	665	0.01	Muscle_Skeletal	384	sum_sqrt	RNA:muscle
666	GTEX-1H1CY-2726-SM-9MQLR.1	rna	.	666	0.01	Muscle_Skeletal	384	sum_sqrt	RNA:muscle
667	GTEX-14PJ6-2426-SM-6ETZS.1	rna	.	667	0.01	Nerve_Tibial	384	sum_sqrt	RNA:nerve
668	GTEX-1HKZK-0626-SM-ADEHP.1	rna	.	668	0.01	Nerve_Tibial	384	sum_sqrt	RNA:nerve
669	GTEX-11VI4-1026-SM-5EQM1.1	rna	.	669	0.01	Ovary	384	sum_sqrt	RNA:ovary
670	GTEX-1269C-1826-SM-5N9E1.1	rna	.	670	0.01	Ovary	384	sum_sqrt	RNA:ovary
671	GTEX-1399S-2126-SM-5J2MH.1	rna	.	671	0.01	Ovary	384	sum_sqrt	RNA:ovary
672	GTEX-11I78-0626-SM-5A5LZ.1	rna	.	672	0.01	Pancreas	384	sum_sqrt	RNA:pancreas
673	GTEX-14PJ6-0926-SM-686ZA.1	rna	.	673	0.01	Pancreas	384	sum_sqrt	RNA:pancreas
674	GTEX-1HKZK-1126-SM-9WG82.1	rna	.	674	0.01	Pancreas	384	sum_sqrt	RNA:pancreas
675	GTEX-12WSC-3126-SM-5GCNB.1	rna	.	675	0.01	Pituitary	384	sum_sqrt	RNA:pituitary
676	GTEX-145LS-3226-SM-5TDCA.1	rna	.	676	0.01	Pituitary	384	sum_sqrt	RNA:pituitary
677	GTEX-1I1GR-3026-SM-ARU7C.1	rna	.	677	0.01	Pituitary	384	sum_sqrt	RNA:pituitary
678	GTEX-11P82-1126-SM-5BC5K.1	rna	.	678	0.01	Prostate	384	sum_sqrt	RNA:prostate
679	GTEX-1KXAM-1126-SM-E9TJU.1	rna	.	679	0.01	Prostate	384	sum_sqrt	RNA:prostate
680	GTEX-P4PQ-2026-SM-E9U4E.1	rna	.	680	0.01	Prostate	384	sum_sqrt	RNA:prostate
681	GTEX-1J8QM-1826-SM-A96TA.1	rna	.	681	0.01	Minor_Salivary_Gland	384	sum_sqrt	RNA:salivary_gland
682	GTEX-YB5K-1726-SM-5IFIZ.1	rna	.	682	0.01	Minor_Salivary_Gland	384	sum_sqrt	RNA:salivary_gland
683	GTEX-ZLWG-2026-SM-DO11F.1	rna	.	683	0.01	Minor_Salivary_Gland	384	sum_sqrt	RNA:salivary_gland
684	GTEX-133LE-2326-SM-5K7W3.1	rna	.	684	0.01	Skin_Not_Sun_Exposed_Suprapubic	384	sum_sqrt	RNA:skin
685	GTEX-139TS-0008-SM-62LDG.1	rna	.	685	0.01	Cells_Cultured_fibroblasts	384	sum_sqrt	RNA:skin
686	GTEX-13U4I-0126-SM-5LU38.1	rna	.	686	0.01	Skin_Sun_Exposed_Lower_leg	384	sum_sqrt	RNA:skin
687	GTEX-14PJN-0826-SM-686ZL.1	rna	.	687	0.01	Small_Intestine_Terminal_Ileum	384	sum_sqrt	RNA:small_intestine
688	GTEX-1PDJ9-1826-SM-E9U66.1	rna	.	688	0.01	Small_Intestine_Terminal_Ileum	384	sum_sqrt	RNA:small_intestine
689	GTEX-ZF2S-1726-SM-57WFT.1	rna	.	689	0.01	Small_Intestine_Terminal_Ileum	384	sum_sqrt	RNA:small_intestine
690	GTEX-14PJ4-0526-SM-6871G.1	rna	.	690	0.01	Spleen	384	sum_sqrt	RNA:spleen
691	GTEX-15DYW-1426-SM-6LPIW.1	rna	.	691	0.01	Spleen	384	sum_sqrt	RNA:spleen
692	GTEX-1F75I-0226-SM-7MKHQ.1	rna	.	692	0.01	Spleen	384	sum_sqrt	RNA:spleen
693	GTEX-1399U-1626-SM-5P9J3.1	rna	.	693	0.01	Stomach	384	sum_sqrt	RNA:stomach
694	GTEX-14PKV-1826-SM-69LO9.1	rna	.	694	0.01	Stomach	384	sum_sqrt	RNA:stomach
695	GTEX-1IDJU-1526-SM-CNNR3.1	rna	.	695	0.01	Stomach	384	sum_sqrt	RNA:stomach
696	GTEX-1KD5A-1826-SM-DHXJI.1	rna	.	696	0.01	Testis	384	sum_sqrt	RNA:testis
697	GTEX-1MA7X-1526-SM-DHXJF.1	rna	.	697	0.01	Testis	384	sum_sqrt	RNA:testis
698	GTEX-13FH7-0126-SM-5KLZ1.1	rna	.	698	0.01	Thyroid	384	sum_sqrt	RNA:thyroid
699	GTEX-15CHQ-0826-SM-69LOT.1	rna	.	699	0.01	Thyroid	384	sum_sqrt	RNA:thyroid
700	GTEX-1J1OQ-0526-SM-A9G2P.1	rna	.	700	0.01	Thyroid	384	sum_sqrt	RNA:thyroid
701	GTEX-13FTX-1026-SM-5J2O5.1	rna	.	701	0.01	Uterus	384	sum_sqrt	RNA:uterus
702	GTEX-1MA7W-1526-SM-DHXKS.1	rna	.	702	0.01	Uterus	384	sum_sqrt	RNA:uterus
703	GTEX-11EMC-1926-SM-5A5JU.1	rna	.	703	0.01	Vagina	384	sum_sqrt	RNA:vagina
704	GTEX-12WSB-2426-SM-5EGJC.1	rna	.	704	0.01	Vagina	384	sum_sqrt	RNA:vagina
705	GTEX-W5WG-1026-SM-4LMIF.1	rna	.	705	0.01	Vagina	384	sum_sqrt	RNA:vagina
0	ENCFF833POA	dnase	.	0	2.0		32	mean	DNASE:cerebellum male adult (27 years) and male adult (35 years)
1	ENCFF110QGM	dnase	.	1	2.0		32	mean	DNASE:frontal cortex male adult (27 years) and male adult (35 years)
2	ENCFF880MKD	dnase	.	2	2.0		32	mean	DNASE:chorion
3	ENCFF463ZLQ	dnase	.	3	2.0		32	mean	DNASE:Ishikawa treated with 0.02% dimethyl sulfoxide for 1 hour
4	ENCFF890OGQ	dnase	.	4	2.0		32	mean	DNASE:GM03348
5	ENCFF996AEF	dnase	.	5	2.0		32	mean	DNASE:GM03348 genetically modified using transduction treated with 3 ug/mL doxycycline for 10 days
6	ENCFF660YSU	dnase	.	6	2.0		32	mean	DNASE:AG08395
7	ENCFF787MSC	dnase	.	7	2.0		32	mean	DNASE:AG08396
8	ENCFF568LMQ	dnase	.	8	2.0		32	mean	DNASE:AG20443
9	ENCFF685MZL	dnase	.	9	2.0		32	mean	DNASE:frontal cortex female adult (67 years) and female adult (80 years)
10	ENCFF452DLO	dnase	.	10	2.0		32	mean	DNASE:H54
11	ENCFF149TAY	dnase	.	11	2.0		32	mean	DNASE:GM10248
12	ENCFF093VXI	dnase	.	12	2.0		32	mean	DNASE:GM12878
13	ENCFF713YTW	dnase	.	13	2.0		32	mean	DNASE:GM12891
14	ENCFF536IEC	dnase	.	14	2.0		32	mean	DNASE:GM12892
15	ENCFF714ZSE	dnase	.	15	2.0		32	mean	DNASE:GM18507
16	ENCFF385ITM	dnase	.	16	2.0		32	mean	DNASE:GM19238
17	ENCFF919WIT	dnase	.	17	2.0		32	mean	DNASE:GM19239
18	ENCFF814MPK	dnase	.	18	2.0		32	mean	DNASE:GM19240
19	ENCFF153XQL	dnase	.	19	2.0		32	mean	DNASE:H1-hESC
20	ENCFF753SCX	dnase	.	20	2.0		32	mean	DNASE:H7-hESC
21	ENCFF663TLI	dnase	.	21	2.0		32	mean	DNASE:H9
22	ENCFF082SFS	dnase	.	22	2.0		32	mean	DNASE:heart male adult (27 years) and male adult (35 years)
23	ENCFF148BGE	dnase	.	23	2.0		32	mean	DNASE:HEK293T
24	ENCFF422TAV	dnase	.	24	2.0		32	mean	DNASE:HeLa-S3 treated with interferon alpha for 4 hours
25	ENCFF050BDU	dnase	.	25	2.0		32	mean	DNASE:HeLa-S3
26	ENCFF818FXA	dnase	.	26	2.0		32	mean	DNASE:hepatocyte
27	ENCFF136DBS	dnase	.	27	2.0		32	mean	DNASE:HepG2
28	ENCFF284JHO	dnase	.	28	2.0		32	mean	DNASE:HTR-8/SVneo
29	ENCFF305BCB	dnase	.	29	2.0		32	mean	DNASE:endothelial cell of umbilical vein newborn
30	ENCFF015IAT	dnase	.	30	2.0		32	mean	DNASE:CWRU1 male
31	ENCFF565AEK	dnase	.	31	2.0		32	mean	DNASE:iPS-NIHi11 male adult (71 year) originated from AG20443
32	ENCFF637TYS	dnase	.	32	2.0		32	mean	DNASE:iPS-NIHi7 female adult (85 years) originated from AG08395
33	ENCFF899YDP	dnase	.	33	2.0		32	mean	DNASE:K562 treated with 1 uM vorinostat for 72 hours
34	ENCFF515UNC	dnase	.	34	2.0		32	mean	DNASE:K562 G2 phase
35	ENCFF708UIS	dnase	.	35	2.0		32	mean	DNASE:K562 G1 phase
36	ENCFF809IIW	dnase	.	36	2.0		32	mean	DNASE:LNCaP clone FGC
37	ENCFF009NEA	dnase	.	37	2.0		32	mean	DNASE:LNCaP clone FGC treated with 1 nM 17B-hydroxy-17-methylestra-4,9,11-trien-3-one for 12 hours
38	ENCFF382YNA	dnase	.	38	2.0		32	mean	DNASE:MCF-7 originated from MCF-7
39	ENCFF585BKY	dnase	.	39	2.0		32	mean	DNASE:medulloblastoma
40	ENCFF863UGY	dnase	.	40	2.0		32	mean	DNASE:epidermal melanocyte
41	ENCFF678LXL	dnase	.	41	2.0		32	mean	DNASE:CD14-positive monocyte female
42	ENCFF690MIA	dnase	.	42	2.0		32	mean	DNASE:keratinocyte female
43	ENCFF300IKA	dnase	.	43	2.0		32	mean	DNASE:osteoblast
44	ENCFF927VUO	dnase	.	44	2.0		32	mean	DNASE:psoas muscle male adult (27 years) and male adult (35 years)
45	ENCFF613XPC	dnase	.	45	2.0		32	mean	DNASE:T47D treated with 10 nM 17B-estradiol for 30 minutes
46	ENCFF300QLZ	dnase	.	46	2.0		32	mean	DNASE:urothelium cell line
47	ENCFF688CJL	dnase	.	47	2.0		32	mean	DNASE:A549
48	ENCFF802ZBQ	dnase	.	48	2.0		32	mean	DNASE:AG04449
49	ENCFF882YMD	dnase	.	49	2.0		32	mean	DNASE:AG04450
